0,1,sentiment,SBert_유사도
하지만 좋은 기억이 잘 떠오르지 않아요. 주차도 그렇고 일도 그렇고 슬프게도 노력하려는 일이 다 꼬이기만 하는 것 같아요. 앞으로도 딱히 좋은 일이 일어날 거란 기대가 생기지 않고 우울해져요.,당신이 장모님한테 손을 내밀면 당장이라도 달려오시지 장모님한테 당신이 얼마나 소중한 딸인데. 이렇게 아프고 힘들 땐 기댈 수 있는 가족이 당신 옆에 있으니까 당연히 얘기해도 괜찮아. 물론 상대방을 먼저 생각하는 당신의 배려심은 나도 배워야 한다고 생각했어.,상처,0.39395108819007874
계속 실패를 경험하니 잘 해볼 기운도 나지 않아요. 예전부터 항상 핵심을 못 잡고 돌아가다가 문제를 만들곤 하죠. 슬프지만 이번에 주차위반 벌금을 부과 받게 된 것도 제가 주의력이 부족한 탓이에요.,무거운 책임감으로 항상 가족을 위해서 희생만 하는 당신 마음 그 누구보다 내가 잘 알지. 그렇기 때문에 지금보다 당신을 더 도울 수 있게 내가 최선을 다해서 노력해 볼게. 얼른 올라가서 당신 옆에 있어 주고 싶은데 조금만 기다려 주면 안 될까?,상처,0.37077251076698303
부인 말처럼 나도 가진 게 많겠지만 계속 부족한 점만 보게 돼요. 그럴수록 슬퍼지고 남과 비교하면 안 된다고 생각하지만 그게 잘되지 않아요. 그러니 저는 계속 이렇게 슬프고 우울한 감정이 반복될 것 같아요.,기분이 나아졌다니 정말 다행이다. 앞으로도 기쁘든 슬프든 당신의 모든 마음을 알 수 있게 우리 서로 얘기 많이 하자. 솔직하게 말해준 당신이 오늘처럼 고마울 때가 또 있을까 싶네.,상처,0.5062933564186096
부인의 말을 듣고 나니 기분이 많이 나아졌어요. 저는 만족도 못하고 계속 일만 벌이는 건 아닌가 생각했거든요. 그런데 부인 덕분에 제가 잘못한 게 아니라 노력하는 과정이라는 생각이 들었어요.,"알았어, 항상 끝까지 당신 옆에서 든든하게 지켜줄 테니까 걱정하지 마. 그리고 당신 몸도 아픈데 이참에 보약 좀 지어 가야겠다. 보약 먹고 힘내야 당신이 내 활력소가 되어 주지.",상처,0.3875981271266937
고마워요. 비록 벌금은 물게 되었지만 부인과 얘기를 하며 기분이 좋아졌어요. 다시 기운도 생겼고요.,올라갈 때 가지고 갈 테니까 병원에서 지은 약 잘 챙겨 먹고 있어. 그래야 몸이 얼른 나아져서 씩씩한 당신 모습 볼 수 있지.,상처,0.41777390241622925
수 없는 고민 끝에 새를 뽑았는데 휘발유 차보다 경유 차의 연비가 훨씬 좋네요. 전 고심 끝에 휘발유 차를 산 것인데 결정이 틀렸다는 것처럼 생각돼서 많이 슬프네요. 새로 뽑은 차를 물릴 수도 없고 정말 눈물 나게 슬픈 심정이네요.,좋은 일로 떠나는 거니 너무 울지 마요. 조금 일찍 독립시켰다고 생각하자고.,상처,0.4107421636581421
"그렇죠, 디자인도 마음에 들고 다 만족하는 데 생각보다 연비가 안 좋더라고요. 차는 연비가 제일 중요한 건데 제가 왜 그걸 간과한 건지 정말 바보 같아요. 생각할수록 잘못된 결정 같아서 슬프네요.",품 안에서 소중하게 키운 아이인데 그런 아이를 떠나보내려니 당신의 마음이 얼마나 짠하고 먹먹하겠어. 하지만 자식은 결국 독립해서 부모를 떠나는 존재이니 너무 슬프게만 생각하지 마. 시기만 조금 빨리 당겨진 거고 당신 곁엔 나도 있으니까 괜찮을 거야.,상처,0.30826425552368164
"그건 그래요, 정말 몇 달 동안 자동차를 비교하면서 어느 것이 좋은지 고민했었어요. 그런데 휘발유 차 안에서만 비교해서 그런지 경유 차는 생각도 못했어요. 경유는 힘이 없다는 편견에 사로 잡혀 있었거든요.","우리 눈에만 그렇지, 세상 밖으로 나가면 어른스럽게 자신의 몫을 잘 해낼 거니 걱정 마요. 그리고 힘들고 슬프면 나한테 기대요. 영영 아이가 우리 인생에서 떠나는 것도 아니고 잘되어서 돌아올 테니 좋게 생각하고 응원해줍시다.",상처,0.15107035636901855
하지만 말할수록 내가 너무 슬퍼져서 당신이 이렇게 나를 달래도 계속 생각하게 되는 것 같아요. 새 차가 예전에 타던 경유 차보다 연비가 많이 떨어지더라고요. 몸으로 직접 느끼니 후회되는 마음을 바꿀 수가 없어요.,당신은 충분히 아이한테 잘했고 좋은 엄마였어요. 여보가 이렇게 힘들어하는 거 알면 아이도 힘들어할 거예요. 우리가 부모로서 든든하게 서 있어 줘야지 아이도 마음이 편해지지.,상처,0.35822594165802
정말 연비 빼고는 저의 취향에 딱 맞는 차라서 제가 이렇게 더 속상했나 봐요. 모든 걸 완벽히 만족하고 선택할 수는 없다는 것을 알지만 슬픔을 타파하기가 힘들어요. 저의 결정에는 후회와 만족이 섞여서 저를 이렇게 혼란스럽게 하는 것 같아요.,나도 아이가 떠나는 게 슬프지만 기쁜 일이기도 해요. 다 잘되려고 가는 거잖아요.,상처,0.5524929761886597
"맞아요, 저의 결정이 이번 차 구매를 완전히 망친 큰 실수는 아니죠. 역시 당신이 문자 해준 방향으로 그렇게 생각하니 나의 슬픔이 조금 풀리네요. 경유 차 보다 연비가 너무 떨어져서 속상했을 때 당신에게 연락을 하길 잘했다는 생각이 들어요.",남은 시간 동안 우리가 맛있는 것도 많이 사주고 좋은 말도 많이 해주자고. 가족끼리 좋은 추억을 남겨야지 타지에서도 힘이 나요.,상처,0.2958163619041443
나를 믿어주는 당신이 있어서 너무 행복하네요. 생각해 보면 내가 지금 너무 연비에 집중해서 그렇지 분명 나에게는 알맞고 적당한 차였어요. 지금에야 이런 생각이 드는 건 당신이 나를 믿어준다는 것 때문에 생긴 자신감 인가 봐요.,그리고 요즘 소셜네트워크도 잘 되어 있고 인터넷도 얼마나 잘 되어 있는데. 아이가 미국 가서도 우리한테 연락 잘할 테니 벌써 이별한다 생각하지 마요.,상처,0.22332127392292023
"정말 고마워요, 당신에게 문자를 보내기 전까지 나의 결정에 후회가 많았고. 휘발유보다 경차의 연비가 좋다는 사실이 날 슬프게 말 들었어요. 그런데 당신이 나를 위로하고 응원해 준 덕분에 나의 슬픔이 많이 해소되었어요.","그러고 보니까 요즘에 단어를 잘못 알아듣는 경우가 많았던 것 같네. 요즘에 이어폰을 자주 사용해서 그런 걸 수도 있을 것 같아, 금방 괜찮아질 거야. 너무 걱정하지 않아도 되어.",상처,0.24024707078933716
부인 오늘 직장에 주민등록증 사본을 내는데 사진이 좀 달라 보인다는 얘기를 들었어요. 생각해보니 주민등록증 증명사진이 벌써 20년이 넘었더군요. 내가 벌써 이렇게 나이가 들었다는 사실에 슬펐어요.,"당신이 이 문제로 고민을 한 지 꽤 됐구나, 진작 알아차려 주지 못해서 미안해. 며칠 더 잘 상태를 지켜보고 결정해 보자. 혹시 요즘에 힘든 일이 많았어?",상처,0.37149667739868164
맞아요. 딱히 나이에 대해 생각해보지 않았지만 처음 주민등록증을 받았을 때가 떠올랐어요. 그러고 사진을 보니 정말 지금과 많이 다르게 보였어요. 슬프게도 이제 제가 젊음을 잃은 것 같아요.,당신이 생각보다 더 속상해하는 것 같아서 마음이 아프다. 나도 가끔 말을 잘 못 알아듣거나 유난히 안 들리는 시기가 있긴 했어. 그렇지만 금방 좋아졌었거든 당신도 잠깐 지나가는 증상일 거야.,상처,0.3982747793197632
그렇지만 스무 살 때를 생각하면 그때 바랐던 만큼 많은 걸 이룬 것 같지 않아. 오히려 생계와 현실을 생각하며 포기한 꿈도 많았고 그러면서 나이가 들었나 생각하게 돼. 흐른 세월만큼 나아지지 않았다고 생각하니 더 슬퍼져.,그런 일이 있었구나. 카페는 소음도 많으니까 소리를 명확하게 듣는데 방해되는 부분이 있었을 수도 있을 거야. 너무 심각하게 생각하지 않았으면 좋겠어.,상처,0.1576218605041504
나도 그렇게 여긴 순간도 있었지만 역시 당시 꿈을 쫓았다면 어땠을 까 생각해. 너무 빨리 포기했다는 생각과 다시 도전하기에는 이미 늦었다는 걸 떠올리니 몹시 슬퍼. 분명 처음 사회 일을 시작할 때는 금방 꿈으로 돌아갈 수 있을 것 같았는데 말이야.,친구 중에 그런 분이 있었구나. 자기가 걱정하는 마음 충분히 이해해. 그렇지만 사람마다 증상도 다르니까 그 사람과 같은 상황일 거라고 걱정하지 않아도 되어.,상처,0.25185444951057434
하지만 이제는 가정을 지켜야 할 의무도 있고 회사에서의 지위도 있어. 슬프지만 이 사진을 찍을 때처럼 자유롭지 않죠. 제게는 지금의 것을 포기하고 다시 도전할 용기가 없어요.,맞아. 오히려 계속 생각하고 떠올리면 걱정이 심화되고 자기 마음이 불편해질 거야. 마음을 편하게 먹고 릴랙스해보면 어떨까? 그리고 직접 병원을 가보는 게 정확할 것 같아.,상처,0.2662234604358673
부인의 말을 듣고 나니 용기가 생기는 것 같아요. 맞아요 아직 살아갈 세월이 남아있으니 남은 시간 동안 다른 것을 더 해보고 싶어요. 이미 나이가 들었는데 내가 정말 잘 해낼 수 있을 까요?,당신의 우울함을 진작 눈치채주지 못해서 미안하지. 가장 이른 시일 내에 병원을 예약해서 가보자. 당신이 불안하지 않도록 내가 항상 옆에 있어 줄게.,상처,0.29006320238113403
정말 고마워요 부인. 덕분에 마음이 아주 편해지고 희망이 차오르는 것 같아요.,당신 무슨 일 있어? 왜 그런 생각을 해?,상처,0.3402913808822632
"여보, 오늘 지나가다 헌옷함을 보니 돌아가신 우리 할머니 생각 나 더라. 할머니가 나 고등학교 때 가끔 헌옷함을 뒤져 가져온 옷을 내게 주시곤 했거든.",회사에서 힘든 일이 있었나보구나. 어떤 힘든 일이 있어도 당신 곁엔 가족이 있잖아. 혼자 힘들어하지 말고 우리와 함께 나누자.,상처,0.17966538667678833
"그건 아니고, 치매에 걸리신 후로 곧잘 그러셨어. 가족들이 말리는데도 헌 옷을 가져오셔서 선물이라며 내게 내미셨어. 지금 생각하면 손자를 위해 뭐라도 주고 싶으셨던 것 같아서, 마음이 아려.",그런 일이 있었구나. 사람들이 모여 일하다 보면 서로 의견이 안 맞을때도 있고 갈등이 있을 수도 있는거지. 꼭 당신만의 문제가 아니니 너무 속상해 하며 슬퍼하지 마.,상처,0.3520667552947998
"응, 그리고 후회도 들어. 할머니가 버려진 옷을 갖다 주시는 게 나는 너무 불만이었거든. 그래서 이런 걸 왜 갖고 오냐고 짜증을 내곤 했는데, 그러지 말 걸 하는 생각이 들어.","당신은 성격이 좋아서 친구들도 많고, 동네 이웃들한테 평판이 좋기로 소문났잖아. 당신 품성 좋은 건 내가 제일 잘 알아. 그러니 그런 걱정은 하지 마.",상처,0.2671052813529968
"그래, 그땐 한창 예민할 때라 우리 할머니가 헌옷함을 뒤진다는 사실부터가 너무 싫었어. 하지만 할머니도 치매였으니 일부러 그러신 게 아닐 텐데, 쌀쌀맞게 대했던 게 죄송하기만 해.",몸의 상처든 마음의 상처든 참는다고 해결되는 건 아니야. 언젠가는 밖으로 꺼내져서 치료를 받아야 하는거지. 당신의 슬픔도 숨기기만 했다면 아무것도 해결되지 않은채 곪아만 갔을거야.,상처,0.3212861716747284
"그때엔 그런 줄 몰랐는데, 당신 말을 듣고 보니 그런 것 같네. 나는 할머니를 치매 환자로 대하고 싶지 않았어. 할머니가 정신이 멀쩡하면서 일부러 그러는 거라고, 끝까지 믿고 싶었나 봐.",그동안 혼자서 많이 힘들었을 당신을 생각하니 마음이 아파. 이제는 숨기지 말고 용기를 내보자. 내가 당신 곁에서 힘이 될 수 있도록 응원해줄게.,상처,0.2850892245769501
"맞아. 치매가 심해져 할머니가 나를 몰라보실 때, 관심 받고 싶어 그러는 거라고 믿으려 했지. 그렇게 할머니의 치매를 온전히 받아들이지 못한 채, 할머니를 떠나보냈어. 그 시절이 나에게는 너무 큰 아픔이라 떠올리지 않고 살았는데, 이렇게 당신에게 말하게 되었네.",그래. 터져버린 물집을 치료하면 새살이 돋는것처럼 당신의 갈등도 어서 해결되길 바랄게. 나는 당신이 꿋꿋하게 잘 이겨낼 수 있을거라고 믿어.,상처,0.34530746936798096
"그래, 나도 그러고 싶어. 하지만 할머니께 죄송한 마음이, 그때의 나를 용서할 수 없게 만드는걸. 할머니께 용서 받지도 못했는데, 내가 그때의 나를 이해하는 건 할머니께 죄를 짓는 것만 같아.",동물을 아끼는 입장에서 그런 사건을 접하다니 당연히 마음이 편치 않았을 거야. 가끔 그렇게 원하지 않았던 소식을 접하게 되면 더 큰 감정으로 와닿곤 하잖아. 부디 슬픈 감정이 오래가지 않았으면 좋겠어.,상처,0.4169405996799469
"그래, 할머니와의 행복한 기억들마저 외면하며 사는 것이 너무 괴롭고 슬프긴 했어. 이제 하늘에 계신 할머니가 평안하시기를 매일 기도하며 살아야겠다. 할머니를 애도할 수 있도록, 나를 슬픔 속에서 꺼내 주어서 고마워.","사람보다 훨씬 짧은 수명인데, 거의 평생을 사랑받지 못한 삶으로 지냈다는 게 너무 마음이 아프다. 동물을 좋아하는 입장에서 크게 슬퍼하는 것도 정말 당연한 일이야. 마음 아픈 일로 눈물이 나면 감정이 크게 일렁여서 진정하기 힘들잖아, 정말 고생했겠어.",상처,0.5016313195228577
"여보, 오늘따라 지난 달에 돌아가신 할머니가 너무 그리워서 눈물이 나요.","맞아, 아직도 사각지대에서는 많은 동물들이 더 고생하고 있을 거야. 우리가 함부로 개입할 수 없는 슬픔은 더욱 아프게 느껴지기도 하잖아. 허스키의 남은 생까지 걱정하는 마음씨가 정말 따뜻하다.",상처,0.3289450407028198
네. 저를 많이 아껴주셨어요. 그런 할머니가 이 세상에 안 계시다는 게 아직도 믿기지가 않아요.,"생명에 대한 책임감이 뛰어난 모습이 정말 바람직하고 멋있다. 맞아, 불쌍하다고 거둬들였다간 더 좋지 않은 결과를 만들 수도 있으니까 많이 고심하는 게 좋지. 그저 막연하게 바라봐야만 하는 게 슬프겠지만, 그런 관심만으로도 세상은 조금씩 나아지고 있을 거야.",상처,0.37889254093170166
맞아요. 괜히 못 해드린 것만 자꾸 생각나서 죄송하기만 해요. 곁에 계실 때 더 잘 해드릴 걸 그랬어요.,허스키가 보호소에서 생을 마감할까 봐 불안하고 슬픈 마음 나도 마찬가지야. 분명 더 좋은 주인을 만나려고 기다리는 중이라고 생각해보는 건 어때? 우리가 허스키에 대한 마음은 바꿔볼 수 있잖아.,상처,0.5343689918518066
학생 때는 자주 함께 시간을 보냈는데 직장 생활하면서 바쁘다는 핑계로 잘 찾아 뵙지도 못했어요. 돌아가시기 전에 여행 한 번 같이 가지 못한 게 자꾸 생각나서 눈물이 멈추질 않아요.,"그럼, 아직 허스키는 좋은 주인을 만날 때가 아니라 기다리고 있는 중일 거야. 게다가 인터넷 기사에도 났으니까 분명히 좋은 주인을 만날 거라고 생각하자.",상처,0.2387165129184723
그치만 지나고 나니 모든 게 핑계 같고 후회가 돼요. 꿈속에서라도 할머니를 만나고 싶어요.,"생각하는 대로 된다는 말도 있잖아, 분명히 좋은 가정을 만날 거야. 그러니까 걱정은 접어두고 응원하는 마음을 가져보는 것도 좋겠어.",상처,0.36073487997055054
그동안 너무 감사했고 많이 사랑한다고 말씀드리고 싶어요.,오랜만에 옛 친구를 만나면 참 많은 감정이 드는 것 같아. 당신은 왜 그런 기분이 들었어?,상처,0.38867878913879395
그렇게 말해주어 고마워요. 할머니가 살아계셔서 직접 전해드릴 수 있다면 좋을 텐데 이제 그럴 수 없네요.,"그랬구나. 당신도 당신 브랜드를 내는 게 꿈이었는데, 그 말을 들으니 더 슬펐을 것 같아. 이루지 못한 내 꿈을 다른 사람이 이뤄나가는 것을 보는 건 정말 힘들지. 나도 그 마음 너무 잘 이해해.",상처,0.32141369581222534
그건 정말 그래요. 할머니를 생각할 때마다 마음이 따뜻해지는 걸 느끼거든요.,"그랬구나. 그동안 혼자 속앓이를 많이 했겠네. 가족을 위한 선택을 우선으로 하는 당신은 정말 좋은 엄마야. 그런데 당신의 행복도 우리 가족에게는 중요하다는 걸 알아주면 좋겠어, 지금부터라도 도전해보는 게 어때?",상처,0.44989538192749023
"그 말을 들으니 마음이 조금은 진정되는 것 같아요. 고마워요, 여보.","해낸 게 없다니, 난 가족을 위한 선택을 한 당신도 친구 못지않게 멋지다고 생각해. 그리고 지금도 책임감있게 해내고 있는 모습이 동반자로서, 우리 아이의 엄마로서 자랑스러워. 당신의 그런 멋진 모습을 조금 더 칭찬해주면 어떨까?",상처,0.4288271963596344
하루종일 구두를 신고 걸어 다녔더니 발에 온통 물집이 잡혔어. 정말 너무 고되고 힘든 삶인 것 같아서 마음이 슬프다.,"당신은 일도 하면서 가정도 세심하게 챙기는 똑 부러지고 성실한 사람이야. 너무 늦었다는 걱정은 잠시 내려놓고 자기를 더 믿어보는 게 어떨까? 난 절대 늦었다고 생각하지 않아, 분명 당신이라면 너무 걱정하지 않아도 될 거야.",상처,0.17752720415592194
당신과 우리 아이들을 생각하면서 힘을 내야 하는데 오늘따라 유난히 마음이 서글프다. 사실 오늘 실적을 하나도 못 채웠거든. 하루 종일 돌아다니는 데도 이러니까 자괴감이 들기도 하고 서러워서 눈물이 나.,"맞아, 만약 준비하면서 힘든 일이 있다면 같이 얘기하자. 당신이 도전하기 두려워 했던 이유가 또 생기더라도 분명 함께 해결할 수 있는 일 일 거야. 너무 걱정하지 마.",상처,0.3970481753349304
가장으로서 정말 말 그대로 발에 물집이 잡히도록 노력하는데 내 뜻대로 되지 않을 때가 있어. 그럴 땐 정말 어딘가로 도망치고 싶을 만큼 힘들지. 특히 이렇게 몸까지 아플 때는 더더욱 슬퍼져서 마음이 울적해져.,그동안 혼자 앓느라 고생 많았어. 앞으로도 이렇게 함께 방법을 찾아나가면서 함께 행복하자.,상처,0.4268519878387451
"좋은 옷 한 벌 못 사주고, 좋은 음식 대접해주지 못해서 미안해. 당신을 행복하게 해주고 싶은데 그렇지 못한 내가 너무 한심하게 느껴져. 그래서 마음이 더욱 슬프고 힘드네.",오래간만에 나가는 자리인데 입을 옷이 없다고 하니 당신이 많이 당황스럽고 슬플 거 같아. 동창회에는 뭔가 좀 좋은 옷을 입고 나가고 싶을 텐데. 집에 옷이 없어서 어떻게 하지 걱정이겠다.,상처,0.5682127475738525
노력만으로는 안 되는 게 있다는 생각에 마음이 씁쓸하고 슬퍼졌었어. 잘 하고 싶은 마음은 굴뚝 같은데 내 맘 같지가 않아서.,당신 마음이 많이 안 좋을 거 같아. 입을만한 옷이 없다니 스스로 위축되고 슬픔이 밀려올 거 같아. 생각만 해도 나까지 슬퍼지고 우울하다.,상처,0.6940596103668213
당신이 있어서 내가 그래도 용기를 내서 살아갈 수 있는 것 같아. 당신 말대로 포기하면 안 되지. 나도 다시 힘을 내볼게.,"당신이 그렇게 느낀다니 마음이 아파, 나는 당신이 항상 깔끔하고 멋져서 옷 생각을 못 했어. 그런데, 당신이 옷이 없다고 느낀다니 내가 미리 신경 써주지 않아서. 당신 마음이 상했을 거 같아서 너무 미안하다.",상처,0.39268559217453003
위로해주고 응원해줘서 고마워. 마음이 한결 편해졌어. 물집 잡힌 발도 나중엔 삶의 훈장처럼 되겠지.,당신이 무슨 마음인지 알 거 같아! 나도 그러거든. 나도 평소에는 별로 신경쓰지 않고 깔끔하게만 다니는데. 왠지 동창회나 모임같은 곳에는 좋은 옷 좋은 가방 들고 가고 싶은 마음이 들어.,상처,0.20193985104560852
"여보, 나 머리도 아프고 몸살 기운도 있는 것 같아서 힘들어. 몸이 힘드니까 갑자기 내 주위에는 나를 돌봐줄 사람이 아무도 없다는 생각이 드네. 당신도 옆에 없고 자꾸 눈물만 나와서 슬퍼.","그럼 그럼, 당신 마음 정말 충분히 이해가 돼. 그래서 너무 미안하고 안타까워. 자기가 가족을 위해서 성실히 일하고 헌신하는데, 비싸고 멋진 옷 한벌 없다고 하니 안타깝고 미안하다.",상처,0.4261918067932129
회사 일로 신경 쓸 일이 많아져서 무리를 했는 지 몸살이 났나 봐. 그럼에도 불구하고 아이들 밥은 챙겨줘야 되고 청소도 해야 하는데 아무것도 할 수가 없어. 이럴 때 당신이라도 옆에 있으면 슬픔이 덜 할 것 같은데 출장 가고 없으니 말이야.,"그런데, 나는 당신이 찢어진 청바지를 입어도 멋지고 자랑스러워. 옷도 중요하지만 당신의 자상하고 배려심 깊은 성품과 평생 열심히 가족을 위해서 살아온 성실성이 있잖아. 그런 건 비싼 옷을 입지 않아도 다 티 나니까 당신 자체로 멋지고 자랑스러워.",상처,0.37527093291282654
당신이 버팀목이 되어주어서 고맙긴 한데 사실 나도 힘들 땐 챙김을 받고 싶을 때가 있어. 엄마한테 집에 와 달라고 부탁하고 싶어도 힘들까 봐 말도 못 하고 전화를 끊었어. 왜 난 아프고 힘들 때 내 옆에 아무도 없다는 생각이 들지?,아니야. 당신 마음이 편해졌다니 내가 더 다행이야. 우리 조만간 좋은 옷 한 벌 사러 가자.,상처,0.3524383306503296
시골에서 맏딸로 태어나 항상 동생들을 챙겨야 한다는 책임감으로 살았던 것 같아. 그래서 당신 말대로 나 자신을 돌볼 새가 없었던 거고. 나도 이런 기분을 처음 느끼는 거라서 이 슬픔을 어떻게 해야 할지 모르겠어.,처음에 만들 때 행복하고 신기해 했던 여보가 떠올라서 그런 가봐요. 당신이 인기가 없어서 사람들이 팔로우를 안 하는 건 절대 아니니 너무 속상해 하지 말아요.,상처,0.3162763714790344
당신이 이렇게 내 마음 알아주니까 갑자기 속에 응어리진 뭔가 훅 하고 내려가는 기분이야. 가족이 옆에 있는데 왜 돌봐줄 사람이 없다고 생각했을까? 엄마도 나중에 이 사실을 알면 서운해하겠지? 전화라도 해야겠다.,만든 지 얼마 안 돼서 적은 것이니 마음을 편하게 가지는 게 좋을 것 같아요. 서서히 글을 올린다면 당신의 매력에 사람들이 필히 당신을 알아볼 거예요. 당신이 얼마나 매력적인 사람인데 사람들이 모를 리가 없어요.,상처,0.3163969814777374
"알았어, 당신은 여태껏 나에게 용기를 주는 사람이었고, 앞으로도 그럴 거라고 생각해. 얘기 들어줘서 진심으로 고맙고, 나도 당신에게 힘이 되어줄 수 있도록 노력할게.",역시 여보는 다 계획이 있었군요. 건설 적인 당신이 계획을 안 세울 리 없는데 역시 생각하고 있었군요. SNS라도 허투루 안 하는 당신 정말 대단하고 나도 많이 배워요.,상처,0.49506789445877075
그럼 누가 해주는 건데 매일 챙겨 먹어야지. 당신도 여러 가지 일로 바쁘고 힘들 텐데 나한테 신경 써줘서 고마워. 기대할게.,그렇게 생각해 줘서 고마워요. 나는 그저 당신이 슬퍼하는 문자에 너무 슬퍼서 힘을 주고 싶다는 생각밖에 없었어요. 당신이 나의 진심을 파악해서 좋은 생각을 한 것이니 당신이 대단한 것이죠.,상처,0.4032982587814331
응 챙겨 먹을게. 저녁이 빨리 왔으면 좋겠다. 며칠 떨어져 있었다고 당신 얼굴이 마구 보고 싶어지네. 사랑해.,나의 문자를 통해서 당신이 그렇게 생각한다면 얼마나 다행인지 모르겠어요. 그리고 당연히 당신은 나에게도 다른 사람에게도 소중하고 사랑받는 사람이란 걸 알아주었으면 해요. 당신의 속상한 마음이 공감 되지만 원래 남과 비교할수록 비참해짐을 느끼잖아요.,상처,0.43854275345802307
여보 다음 주면 첫째가 미국으로 유학하러 가는 날이에요. 담담하게 이야기하고 뒤에서 눈물을 흘렸어요. 아이랑 떨어질 생각을 하면 벌써 슬퍼요.,나를 통해서 당신의 슬픔이 줄었다는 사실에 내가 더 감사하네요. 팔로우 수에 슬픔을 느꼈지만 나와 대화하면서 슬픔을 극복하는 당신은 느껴지니까 나도 마음이 많이 편안해지네요. 사실 연락을 받고 상처받은 모습이 떠올라서 정말 마음이 아프고 걱정되는 마음이 컸었어요.,상처,0.6034342646598816
고등학생이 되기 전에 제 품을 떠날 줄은 예상도 못 했어요. 지금 미국가는 게 아이를 위한 일이지만 제게 너무 힘들어요. 아이와의 이별이 너무 빨리 찾아온 것 같아 슬퍼요.,그렇게 생각을 변화하여 힘을 내주는 당신 정말 대단하네요. 그리고 나도 마찬가지로 당신의 격려와 지지를 받아서 항상 치유 받는 걸 요. 내 앞에서 항상 멋있고 대단한 당신이니까 너무 무리하지는 말았으면 해요.,상처,0.3602527976036072
제 눈엔 아직도 유치원생처럼 어려 보이기만 하는 아이예요. 그런데 이 아이가 저 없이 혼자 차지에 가서 잘 적응할 수 있을까요? 눈에 넣어도 안 아픈 내 자식인데 텅 빈 집을 생각하면 너무 슬퍼요.,우리 자기 너무 힘들었나 보다. 어제 너무 피곤해 보여서 차마 깨울 수가 없더라고. 얼마나 피곤했으면 그냥 잠들었을까 너무 짠했어.,상처,0.26881206035614014
떨어질 생각 하면 생이별 같아서 눈물이 나요. 같이 있을 시간이 얼마 남지 않은 거 같아서 슬퍼요. 함께 있을 때 못 해준 것만 생각이 나서 마음이 아파요.,하루만 안 지워도 그러는 거야? 나는 하루 정도는 괜찮은 줄 알고 안 깨웠는데 당신이 편하게 자는 모습이 좋았는데. 당신 일어나서 너무 당혹스럽고 후회됐을 거 같아서 내 마음도 안 좋네.,상처,0.5704456567764282
여보가 그렇게 말해주니까 좀 마음이 괜찮아졌어요. 내 마음을 이해해주는 사람은 여보밖에 없어요. 여보 말대로 아이 앞에서는 씩씩한 엄마로 보여야겠어요.,"오늘 자기 쉬는 날이라 푹 자라고 깨우지도 않고 나왔는데. 자기 혼자 일어나서 얼마나 당황했을지 생각하니 마음이 아프다. 지금까지 한 번도 안 씻은 적 없던 자기인데, 너무 놀라고 후회감이 밀려왔을 거 같아.",상처,0.38355013728141785
우리가 응원해줘야 해요. 그리고 혼자 가서 씩씩하게 잘 해낼 수 있도록 용기를 줘야 해요.,피부 뒤집어져서도 속상하고 슬펐을 텐데. 이불 보고 자기 마음이 한 번 더 씁쓸했겠다. 나도 내가 열심히 정리해 놓은 게 헝클어지면 슬프면서 화까지 나더라고.,상처,0.20985965430736542
제가 계획을 짜볼게요. 가기 전에 좋은 옷도 사 입혀야겠어요.,자기가 충분히 슬프고 후회될 거 같아. 평소에 자기가 꼼꼼한 성격이라서 항상 주변도 깔끔하게 유지하잖아. 그리고 아토피 때문에 먹는 거부터 씻는 거까지 다 신중한데 그냥 자버려서 속상했을 거 같아.,상처,0.1997179388999939
당신이 있어서 참 다행이에요. 당신이 없었으면 저 혼자 이 슬픔을 감당하지 못했을 거 같아요. 고마워요.,자기야 너무 자책하지 않아도 괜찮아. 평소에 자기는 언제나 깔끔하고 주변 정리도 잘하는 꼼꼼한 사람이잖아. 자기가 퇴근하고 화장도 못 지우고 잠들었다는 건 지금 진심으로 너무 힘들다는 거잖아 너무 안타까워.,상처,0.5167855620384216
"여보, 나 요즘에 사람들과 대화하다가 되물을 때가 많아졌어. 가는 귀가 먹었다는 걸 이제 몸으로도 느끼는 것 같아. 나는 그대로 일 줄 알았는데, 건강이 나빠지니까 너무 슬퍼.","그래그래, 자기가 얼마나 바쁘고 피곤하면 집에 와서 곧바로 잠들어 버렸겠어. 난 그런 당신을 보며 너무 마음 아팠어. 그러니깐, 자기가 마음을 조금 편하게 가져도 괜찮을 거 같아.",상처,0.47231248021125793
"심각할 정도로 못 알아듣는 건 아니지만, 조금 신경이 쓰이네. 이러다 더 심각해질까 봐 겁도 나고, 병원에 가봐야 하나 생각이 자꾸 들어.",무슨 일 있었던 거야? 말해줄 수 있어? 원래 내 뜻대로 안되는 게 육아라고 하잖아 너무 자책하지 마.,상처,0.5242380499839783
최근에 회사에서 진행하는 프로젝트 때문에 스트레스를 받긴 했어. 그래도 이렇게 청각에 문제가 생기거나 고민하게 된 경우는 처음이라서 걱정되고 속상해.,나는 아무래도 애들 보는 시간이 당신보다 짧으니까 그런 거 같아. 내가 여보였으면 아마 더 심하게 화를 냈을 거야. 이건 정말 당신 잘못이 아니야 너무 슬퍼하면서 괴로워하지 말았으면 좋겠어.,상처,0.23880551755428314
