,0,1,SBert_유사도,sentiment
327,그렇게 문자 해 줘서 고마워요. 언제나 제 곁에서 위로와 응원을 보내주는 당신이 있어서 저의 슬픔이 해소되네요. 당신이 해준 위로에는 저의 마음을 움직이는 힘이 있어요.,"자기 마음을 조금이라도 위로해 주고 싶은 심정이야. 자기는 항상 밝고, 학교에서도 늘 주변 친구들을 따뜻하게 대해 주잖아. 이제 너무 슬퍼하지 말고, 밝은 웃음을 되찾았으면 좋겠어.",0.6556394100189209,슬픔
328,이게 다 당신이 항상 저에게 해주었던 것들이라서 제가 익숙한 느낌을 받아서 그런가 봐요. 언제나 당신에게 보살핌을 받는 저라서 어쩔 때는 너무 미안한 마음도 들어요.,자기 마음이 편안해진 것 같아서 다행이야. 나도 슬플 때나 기쁠 때나 자기와 많은 것을 공유할 수 있어서 기뻐.,0.5327283143997192,슬픔
329,정말 저를 온전히 이해하고 응원하는 당신이 있어서 제가 힘을 많이 받아요. 그동안 노력으로 키운 달래가 온실에서 키워서 인지 향이 적어서 너무 슬펐어요. 이 슬픔이 어떻게 회복될지 걱정이 많이 되었는데 당신 위로를 받고 많이 회복되었네요.,아무 말 하지 않아도 자기 마음 너무 잘 알아. 웃음을 되찾은 자기 모습을 보니 나도 이제 안심이 되네.,0.45022204518318176,슬픔
330,"자기야, 나 진짜 슬퍼. 내 친구 민지 있지, 저번에 갑자기 청첩장 줬다고 했었잖아. 기억 나?","그래, 우리 앞으로 서로 의지하고 도우며 지내자. 내가 자기 항상 사랑한다는 사실 잊지 말고.",0.24821078777313232,슬픔
331,알고 보니까 아기가 생겼다는 거야. 취업한 지도 얼마 안 됐는데 아기때문에 떠밀려서 급하게 결혼하는 거라는 느낌을 지울 수가 없어. 그렇게 생각하니 친구로서 조금 슬프네.,자기가 일하면서 울적한 마음이 들었나 보다. 이야기 들으니 나도 마음이 무거워지네.,0.38739436864852905,슬픔
332,응. 그게 더 걱정되는거야. 그 남자친구랑 백일도 안 만난 걸로 알고 있는데. 행복하게 잘 살면 정말 다행이지만 아직 잘 모른다는 리스크가 있다는게 괜히 불안하고 슬프게 만들어.,나는 윗몸 일으키기 실력이 예전 같지 않아도 속상한 마음이 들거든. 자기가 그렇게 슬퍼하는 것도 너무나 당연해.,0.47834089398384094,슬픔
333,"응, 엊그제 전화가 왔길래 받아봤더니 얘기하더라고. 민지는 걱정이 안 되는 건지 좋아하고 있더라. 나만 심란한가 봐.",자기가 이렇게 울적해 하는 모습은 처음 보는 것 같아. 자기 마음을 어떻게 달래 줘야 할지 몰라 답답하네.,0.5041358470916748,슬픔
334,"걔가 지금은 잘 몰라서 그런 것 아닐까? 자기도 알잖아, 준비하지 않은 채로 결혼하는 게 얼마나 위험한 건지. 나는 특히 신중한 성격이라서 그런 건 상상도 못 해.","자기 마음을 조금이라도 위로해 주고 싶어. 자기는 항상 긍정적이고, 힘들 때도 주변 사람들을 따뜻하게 배려하잖아. 그러니 너무 슬퍼하지 말고, 얼른 기운 차렸으면 좋겠어.",0.16680432856082916,슬픔
335,그런가? 자기 말 들어보니 그것도 맞는 말이긴 해. 들어보니 남자친구가 아기를 사랑하는 모습을 많이 보여주더라고. 하긴 경제적으로도 준비가 된 상태면 행복하게 잘 사는 데에 문제는 없겠다.,자기가 평소처럼 환한 모습을 되찾은 것 같아서 정말 다행이야. 그런 모습을 보니 나도 무척 안심돼.,0.36178290843963623,슬픔
336,"그렇게 해야겠다, 내가 너무 슬퍼하는 것도 민지한테 예의가 아니잖아. 양가 부모님도 좋아하셨다고 하니 내가 과하게 걱정한 것 같기도 하네.",말하지 않아도 자기 마음 너무 잘 알아. 나도 자기처럼 밝고 현명한 여자친구가 있어서 정말 좋아.,0.2690548300743103,슬픔
337,"응, 안 그래도 친구가 자기도 데리고 오라고 했었어. 먼저 얘기해줘서 고마워, 자기야. 우리 같이 가서 축하도 많이 해 주고 행복하게 잘 살 수 있게 기도해 주자.",나도 자기에게 늘 고마워. 지난번 우리 가족 일도 따뜻한 마음으로 배려해 줬잖아.,0.6071722507476807,슬픔
338,"자기야, 요즘 들어서 무척 슬퍼. 나는 예전부터 밤을 새워서 일하는 버릇이 있는데, 예전에는 아무렇지도 않았는데 요즘 들어서는 무척 힘들어. 생각할수록 우울한 마음이 들어.",자기야 무슨 일이 있구나. 늘 긍정적인 자기가 그런 고민이 있다니 벌써부터 걱정이 되네. 그래도 나한테 편하게 얘기해 줘.,0.5691958665847778,슬픔
339,"2년 전 미국에서 해외 근무를 할 때만 하더라도, 일주일에 서너 번은 밤을 새웠거든. 그런데 이제는 하루만 밤을 새워도, 다음 날 회사에 출근하기가 너무 힘들어.",편찮으신 할머니를 누구도 도와드리려 하지 않다니 그걸 보고 있는 자기가 참 속상할 것 같아. 만약 내가 그 상황에 있었더라면 속상해서 울어버렸을지도 몰라.,0.0858670175075531,슬픔
340,"요즘은 무언가 오랫동안 집중하면서 느꼈던 즐거움을 누릴 수 없어서 정말 슬퍼. 앞으로 체력이 더 나빠질 것 같다는 생각이 들면, 자꾸만 낙담하게 돼.","혼자 간병을 한다는 게 쉽지 않았을 텐데 그 자리를 지킨 자기가 대단한 것 같아. 매번 먼저 희생하려고 하고, 배려하려고 하는 자기의 성격은 칭찬하지 않을 수가 없어. 할머니도 네게 분명 엄청 고마워하실거야.",0.42457741498947144,슬픔
341,이제는 하루만 늦게 자도 몸은 물론 마음까지도 피곤해지는 것 같아. 내 청춘은 영원히 지나가 버린 것 같은 생각이 들어서 비통함마저 들어.,"처음에는 가조들이 이런저런 핑계로 할머니를 소홀히 대할 수도 있어. 그래도 피는 물보다 진하다고 하잖아, 결국에는 미안한 마음을 느끼고 돌아오게 될 거야. 그러니까 너무 걱정하지 마, 할머니께서 금방 다시 웃으실 수 있으실 거야.",0.4155825972557068,슬픔
342,"요즘 온통 슬픈 마음 뿐이었는데, 자기 말을 들으니 힘이 좀 나는 것 같아. 힘들어하는 나를 위로해 줘서 정말 고마워, 자기야.",할머니께서는 간병에 제일 힘써주고 있는 자기를 의지하고 계실 거야. 할머니께서 자기를 잘 의지할 수 있도록 마음이 흔들리지 않기로 다짐해 보는 건 어때? 그렇게 해보면 슬프고 우울한 마음이 잦아들 수 있을 거야.,0.5049753785133362,슬픔
343,"자기의 말이 내게 얼마나 큰 위로와 격려가 되는지. 자기는 아마 짐작조차 못 할 거야. 표현하는 것에는 좀 서툴지만, 늘 진심으로 감사하게 생각해.","자기 기분이 좋아졌다니 정말 다행이야, 나도 안도의 미소가 절로 나온다. 자기가 흔들리지 않는 모습을 보여드리면 할머니께 엄청 힘이 될 거야.",0.528570294380188,슬픔
344,"자기 같은 사람을 만난 건 정말 큰 행운이야. 앞으로도 서로 돕고 의지하고, 서로 사랑하는 마음 변하지 않도록 하자.",내가 도움이 됐다니 너무 기뻐. 제일 소중한 자기의 고민이니까 집중해서 들었어. 다음에도 고민이 생긴다면 언제든지 알려줘도 돼.,0.492013543844223,슬픔
345,"자기 덕분에 한결 가벼워진 마음으로 오늘 하루를 마무리할 수 있을 것 같아. 그럼 오늘 푹 자고, 다음에 또 연락하기로 하자.",그간 네가 가족 문제로 많이 힘들어했던 걸 알아. 지금 굉장히 지쳐 보이는데 무슨 일이 있는 거니? 자기가 슬퍼하면 나도 똑같이 슬퍼져.,0.3872302174568176,슬픔
346,"자기야, 나 너무 슬퍼. 오랜만에 시골에 내려가려고 터미널에 나왔는데, 이곳은 늘 떠나는 사람들이 모이는 곳이잖아. 표를 끊고 가만히 앉아 있으니 우울한 마음이 들어.","그런 소리를 듣고 자기 마음이 얼마나 비통했을지, 감히 가늠조차 할 수 없을 것 같아. 네가 열심히 안 산 것도 아니고, 얼마나 앞뒤 안 가리고 살았는지를 내가 아는데 속상하네. 그런 소리를 듣고 몸도 아픈데 마음마저 상처받았을 것 같아서 서운하고 착잡했을 것 같아.",0.5315667390823364,슬픔
347,"2년 전 고등학교 친구도 이곳에서 봤던 게 마지막이었거든. 오랫동안 인연을 이어온 친구인데, 갑자기 세상을 떠나서 얼마나 허망했는지 몰라.","자기가 그동안 정말 가족만을 위해 살아왔단 걸 알아. 홀로 모든 짐을 어깨에 메고 버티느라 얼마나 고생했을까? 생채기 난 네 마음이 쓰라리겠지만, 이미 너의 고생하는 세력은 충분하니 너무 괴로워하지 않아도 돼.",0.45804983377456665,슬픔
348,"그 이후로는 터미널에 올 때마다 마음 한 구석이 서글퍼지는 것 같아. 시골에 계신 부모님도 건강이 예전 같지 않으셔서, 자꾸만 눈물이 나.",내가 수단으로써 이용되는 물건처럼 생각되면 나라도 마음이 찢길 듯 비통할 것 같아. 하지만 자기를 함부로 취급하는 말에 네 존재가치가 정의될 만큼 넌 하찮은 존재가 아니야. 자기는 그 누구보다 열정으로 똘똘 뭉친 아주 소중한 존재란 걸 알았으면 좋겠어.,0.26497021317481995,슬픔
349,"이제는 터미널에 모여 있는 사람들 표정만 봐도 슬퍼. 결국 우리 모두 언젠가 헤어져야 할 운명이라는 생각이 들면, 비통함마저 들어.",돈을 채우는 건 한계가 있고 통장의 숫자가 비는 것도 금방이야. 하지만 자존감으로 채워진 네 마음은 평생 너를 지켜줄 거야. 네가 슬픈 마음을 누그러뜨리고 너만 생각하며 좀 더 굳건하게 마음을 달리 바꿔 생각했으면 좋겠어.,0.5547837615013123,슬픔
350,"온통 슬픈 생각만 가득했는데, 자기 말을 들으니 마음이 한결 편안해졌어. 힘든 내 마음을 따뜻하게 감싸줘서 정말 고마워, 자기야.","그래, 가족이라고 해서 자기야 누군가의 인생을 네가 온전히 구원해야 할 책임감을 가질 필요는 없어. 스스로 무너지기 전에, 자기를 먼저 구원할 수 있었으면 좋겠어.",0.42471444606781006,슬픔
351,"자기가 세상에 있다는 사실 만으로 내게 얼마나 큰 위로와 격려가 되는지 몰라. 표현은 잘 못 하지만, 늘 감사해.","이번을 계기로 자기가 더 상처받지 않을 수 있다면 나도 정말 기분이 좋을 거 같아. 물론 그 과정이 쉽지는 않겠지만, 내가 옆에서 가족과 같은 힘이 돼주고 싶어. 자기는 내겐 정말 소중한 사람이니까!",0.5972428321838379,슬픔
352,자기 덕분에 환하게 웃으며 부모님 찾아뵐 수 있을 것 같아. 내가 늘 받기만 하는 거 같아서 미안하기도 해.,무슨 특별한 일이 있었던 거야 자기가 너무 풀이 죽어 있는 것 같아서 나도 속상하네.,0.42019644379615784,슬픔
353,자기랑 이야기하다 보니 어느새 마음이 밝아진 것 같아. 자기도 즐거운 하루 보내기 바랄게. 그럼 시골 다녀와서 연락할게.,친구가 생각보다 더 힘들어하고 있던 걸 알게 돼서 자기가 만감이 교차했나 보네. 무슨 심정으로 울컥한 건지 알 것 같아서 나까지 눈시울이 붉어지려는 것 같아.,0.3166850209236145,슬픔
354,"자기야, 나 요즘 너무 슬퍼. 지난번 중간고사 시험 결과가 발표되었는데, 한 과목이 낙제야. 중요한 과목이어서 열심히 준비했는데, 무척 우울해.",친구가 병원에 도움을 요청할 정도로 힘들어하는 모습에 마음이 약해지는 것 이해해. 하지만 그렇다고 해서 스스로를 나쁜 친구라는 식으로 몰아가지는 않았으면 좋겠어. 자기가 지금처럼 친구를 위해 마음 아파하는 것만 봐도 친구를 얼마나 사랑하는지 느껴지는걸.,0.3660986125469208,슬픔
355,"제일 중요한 전공인 사진 실기 과목에서 낙제를 해서 실망이 이만저만이 아니야. 다음 학기에 수업을 다시 들어야 한다고 생각하면, 가슴이 답답해.",갑작스러운 소식을 듣고 아쉬운 마음에 부정적인 생각이 들 수도 있을 것 같아. 그렇지만 자책하며 과거를 후회하기보다는 지금부터라도 관심을 가지고 더 잘하면 되지. 그래야만 자기도 친구를 위해 뭔가 더 할 수 있다는 사실에 힘이 나지 않을까?,0.5177180171012878,슬픔
356,"작년 여름방학에 제주도 실습까지 함께 가 주셨던 교수님에게 이런 점수를 받으니, 정말 슬퍼. 내 실력이 부족하다는 생각에 한숨만 계속 나와.","게다가 타인에게 잘 해준다는 개념 자체가 상대적인 거잖아. 자기는 잘 해주지 못했다는 생각이 들었어도, 친구는 아닐 수도 있지. 자기를 그만큼 신뢰하니까 병원에 같이 가달라고 한 거 아닐까? 기운 내.",0.38079848885536194,슬픔
357,"다음 학기가 마지막인데, 또 낙제를 하면 정말 눈물이 날 것 같아. 요즘은 취업 준비하는 것도 힘들고 자신감도 없어져서 눈물만 계속 흘러.","잘 생각했어, 이제라도 후회 없는 시간을 보내는 게 자기에게나 친구에게나 좋을 거야. 자기는 지금까지도 모두에게 친절한 사람이었기 때문에 앞으로도 분명 잘 할 거야.",0.2214086502790451,슬픔
358,"요즘 늘 절망 속에 빠져 있었는데, 자기가 그렇게 말해 주니 마음이 편안해졌어. 힘들어하는 내 마음을 달래 줘서 정말 고마워, 자기야.",친구에게 진심으로 잘 해주려고 노력하는 자기가 너무 기특해. 나도 도울 수 있는 게 있다면 얼마든지 도울 테니 말해줘.,0.43613162636756897,슬픔
359,"자기의 말이 내게 얼마나 따뜻한 위안이 되는지, 자기는 아마 모를 거야. 무뚝뚝한 성격 때문에 표현은 잘 못 하지만, 늘 감사해.",안 그래도 방금 기사 보고 자기 걱정하고 있었어. 어떤 말로도 자기를 위로해 줄 수 없을 것 같아서 무슨 말을 해줘야 할지도 모르겠어.,0.5891634225845337,슬픔
360,자기처럼 든든하고 믿음직한 남자친구가 있어서 얼마나 행복한지 몰라. 내가 앞으로 더 잘 하도록 노력할게.,"왜 아니겠어, 자기 힘든 시기에 그 연예인 작품들이 큰 힘이 되었다고 그랬었잖아. 내가 자기의 슬픔을 감히 다 공감할 수도 없을 것 같아 말하기 조심스럽네. 동경했던 사람이 떠난 슬픔을 어찌 말로 다 할 수 있겠어.",0.24497543275356293,슬픔
361,"나도 진심으로 사랑해. 자기 덕분에 편안한 마음으로 다음 학기 준비할 수 있을 것 같아. 정말 고맙고, 이따 또 연락할게.","자기가 눈물이 나는 게 당연해, 나까지 울컥하는걸. 이 현실이 얼마나 애통하겠어, 어떻게 위로의 말을 건네야 할지 모르겠어. 그래도 수많은 사람들의 삶의 희망이 되어준 사람이었으니, 분명 좋은 곳에 갔을 거야.",0.27613377571105957,슬픔
362,"자기야, 나 요즘 너무 슬퍼. 요즘 원고 마감이라 업무 강도를 높였더니, 생각하는 것보다 몸이 먼저 반응해서 피곤해. 생각할수록 우울한 마음이 들어.",자기가 그 연예인을 알게 된 후로 많이 밝아졌다는 걸 알아서 나도 많이 속상해. 할 수만 있다면 자기 기억을 지워주고 싶은 심정이야.,0.29016974568367004,슬픔
363,"2년 전 잡지사에 근무할 때는 사흘 연속 밤을 새워도 괜찮았는데, 이제는 쉽게 피로해지니 속상해. 체력이 많이 떨어진 것 같아서 한숨만 나와.","지금은 가슴이 찢어지는 것처럼 아프고 힘들겠지만, 자기의 미래까지 덩달아 걱정하지는 말자. 그 연예인의 존재만으로도 자기에게 희망이 되어준 것처럼 하늘에서도 계속 그러길 바랄 거야. 자기가 그동안 희망을 얻은 것에 대해 보답한다고 생각해도 좋으니, 지금의 슬픔을 이겨냈으면 해.",0.2484932690858841,슬픔
364,"어젯밤엔 잠에서 깨어 보니 코피까지 흘러서 서글픈 마음이 들었어. 업무 분량이 쌓여 있는 걸 보니, 일할 의욕조차 줄어들고 자꾸 낙담하게 돼.","자기가 그럴 수밖에 없었던 것도 당연히 이해해. 우상으로 삼았던 사람의 죽음을 어떻게 바로 받아들일 수 있겠어. 혼자 있기 힘들면 당장이라도 말해, 바로 자기에게 달려갈게.",0.3733956813812256,슬픔
365,"이러다 몸에 무리가 되어 큰 병이 나는 건 아닌지, 걱정이 이만저만이 아니야. 예전보다 훨씬 더 약해진 내 모습을 보고 있으니 눈물만 나.",자기가 그렇게 느낀다면 다행이다. 힘들겠지만 조금씩 진정하면서 자기가 좋아했던 그 사람을 보내줄 준비를 해보자.,0.3419308066368103,슬픔
366,"조금 전에는 어깨가 축 처졌는데, 자기 이야기 들으니 마음이 한결 가벼워진 것 같아. 슬퍼하는 나를 달래 줘서 정말 고마워, 자기야.",자기 마음이 많이 상했겠다. 자기가 일할 때 작업화 때문에 발이 망가지고 허리까지 통증이 온다고 했는데. 이번에도 작업화를 주다니 자기 문자 보는데 내가 다 슬퍼서 울 거 같아.,0.5246947407722473,슬픔
367,"자기가 있는 것만으로 내게 얼마나 큰 위안이 되는지, 자기는 짐작도 못 할 거야. 표현은 잘 안 하지만, 항상 진심으로 감사해.",자기가 작업화 때문에 발이 퉁퉁 붓고 발가락이 휘어서 허리까지 틀어졌다는 얘기를 들었을 때 슬펐는데. 그래서 자기가 회사에 몇 번이고 사정을 설명하면서 운동화를 요청한 거 같은데. 승인을 해주지 않고 또 작업화가 나왔다고 하니까 너무 슬퍼 내가 슬픈데 자기 마음은 오죽하겠어.,0.22030721604824066,슬픔
368,오늘도 자기 덕분에 힘내서 즐거운 마음으로 일할 수 있을 것 같아. 고마운 마음을 어떻게 전부 표현할 수 있을지 모르겠어.,"그렇구나, 충분히 그렇게 느낄 수 있을 거 같아. 나도 내가 하는 일에서 시스템에 수정이 필요해서 계속 요구했는데 안 들어 줬을 때. 내 업무를 하잖게 여기나 싶어서 우울하고 슬픔이 차오르더라고 그래서 자기의 슬프고 실망했을 마음이 이해돼.",0.43274205923080444,슬픔
369,자기랑 이야기 나누다 보니 어느새 슬픔이 사라진 것 같아. 자기도 좋은 하루 보내. 그럼 다음에 또 연락하자.,"자기 문자를 보는데 지금 자기 마음이 얼마나 슬프고 울적할지 느껴져서 너무 안쓰러워. 그래도 자기는 자기 일에 자신감을 가지고 최선을 다해서 임하잖아. 다른 사람보다 뒤처지지 않으려고 남들보다 먼저 출근하고 늦게 퇴근하면서 성실하게 하잖아, 그것만으로도 멋지고 대단해.",0.5476511716842651,슬픔
370,"자기야, 나 오늘 마음 슬픈 고민이 있어. 자기한테 말해도 될까?","그럼, 자기처럼 회사에 집중하고 야근도 마다하지 않는 사람들은 많지 않으니까. 진심을 다하는데 몰라준다고 느껴지니까 섭섭하고 화가 날 거 같아. 그런데, 주변 사람들은 자기의 최선을 다하는 태도에 손뼉 칠 거야, 그러니깐 슬퍼하지 않아도 괜찮아.",0.16144795715808868,슬픔
371,"우리 할머니께서 병원에 홀로 입원해 계시거든, 그런데 아무도 할머니를 돌보려고 하지 않는 거야. 애써 자식들과 손주들을 길러놓으시고 혼자가 되신 것 같은 할머니를 보니 마음이 너무 슬퍼.",내 문자 덕분에 자기 마음에 조금이나마 위안이 됐다고 하니까 다행이야. 그리고 자기는 지금 그 누구보다도 최선을 다해서 잘하고 있어.,0.15023216605186462,슬픔
372,원래 돌아가면서 간병인을 맡기로 했거든. 그런데 다들 시간이 어렵다고 해서 내가 이틀째 하는 중이야. 나도 피곤하지만 할머니가 외로우신 것 같은 모습을 보면 너무 슬프고 우울해.,자기가 힘난다고 하니까 내 마음까지 따뜻해진다. 그리고 힘들 때 나에게 연락해 줘서 너무 고마워. 언제든 힘들 때 나에게 연락 줘.,0.37203383445739746,슬픔
373,할머니께서 건강도 안 좋으신데 마지막으로 이렇게 가족의 외면을 보고 가시는 게 아니셨으면 좋겠어. 할머니가 외롭게 돌아가실 거라는 생각만 하면 마음이 너무 슬퍼져.,무슨 일이길래 그래? 수영 배울 때 뭔가 문제라도 있었던 거야?,0.15718667209148407,슬픔
374,"좋은 생각을 하려고 하고, 다른 것에 집중하려고도 해봤어. 그런데 병실에 지금 홀로 계신 할머니만 생각하면 슬프고 우울한 생각이 자꾸 떠올라.",그런 연유 때문에 자기가 지금 기분이 안 좋은 거구나. 나였어도 한순간 기분이 안 좋아질 것 같아. 내 예전 실력이 어디로 갔나 싶어서 울적해질 듯해.,0.6238444447517395,슬픔
375,그렇게는 생각을 못 해봤어. 할머니께서 날 의지하실 거라곤 생각을 못 해서 자꾸 슬프고 흔들리는 생각만 하고 있었나 봐. 자기 말을 들으니까 마음이 한결 나아진다.,하긴 수영 강습도 본인 수준에 맞춰서 배우는 거라 반을 바꿔야 할 수도 있겠구나. 그래도 자기 그것 때문에 온종일 우울해 있지 않았으면 좋겠어. 너무 오랜만에 한 거라 잠시 그런 걸 수도 있으니까 말이야.,0.406127005815506,슬픔
376,"진작 고민을 자기한테 말할 걸 그랬어. 이 고민 때문에 마음이 너무 힘들었는데, 덕분에 오늘은 마음 편하게 잠잘 수 있겠어.","녹슨 실력이란 게 녹슨 것만 제거하면 원래대로 돌아갈 수 있다는 의미잖아. 오랜만이라 익숙해지는 시간이 필요한 거야, 그 시간만 지나면 예전처럼 헤엄칠 수 있을 거야. 자기뿐만 아니라 다른 사람들도 오랜만에 하면 다 그런 거니까 너무 좌절하지 않았으면 좋겠어.",0.35146284103393555,슬픔
377,너무 고마워. 자기야. 내가 다음에는 직접 만나서 뒷얘기를 들려줄게.,"수영을 오랜만에 시도했던 이유와 의욕을 다시 상기하면서 우울에서 벗어났으면 좋겠어. 우울이 자기를 잡아먹게 놔두지 말고, 오히려 힘을 내서 쫓아내자. 자기는 그것을 벗어날 수 있는 강인한 사람이란 걸 내가 알아.",0.2124483287334442,슬픔
378,"자기야, 가족이란 존재는 정말 뭘까? 우리 가족이 다정다감한 가족은 아니었지만, 적어도 서로를 내팽개치는 사이는 아니라고 생각했어. 그런데 오늘 아버지한테 정말 충격적인 말을 들었고, 가슴이 찢어지는 것 같이 슬퍼.","응, 그리고 이왕 하는 거 너무 진지하게 하기보다는 어느 정도 재미를 느끼면서 했으면 해! 그러니까 너무 상심에 젖어있지 않기를 바랄게! 남은 하루는 마저 즐겁게 보내자고!",0.15198779106140137,슬픔
379,"자기도 알다시피 사고가 났고 한 달 정도 내가 일을 쉬고 입원해야 하는 상황이잖아. 그런데 어디서 꾀병이냐며, 중요한 건 내가 아니라 통장 잔액이니까 당장 일을 나가라며 내게 윽박지르더라? 내 몸 상태는 전혀 신경 쓰지 않고 돈만 생각하는 모습에 서글프고 처량해서 눈물만 나.","아냐, 금방 기운 차린 것 같아서 나야말로 기쁜 걸. 그럼 목표하던 걸 이루기를 바랄게!",0.3751394748687744,슬픔
380,"언제나 술에 취해 직업도 없는 아버지를 대신해서, 가장으로서 정말 내 몸 갈아 넣으면서 일해왔어. 아버지와 나 그리고 동생, 이렇게 세 식구를 먹여 살리느라 나는 정말 아등바등 살아왔어. 그런데 내 존재는 없어지고 그저 통장 취급만 남았네, 정말 내 처지가 초라해서 조소가 나.",자기 자신도 어쩌지 못하는 그 건망증 때문에 원고가 날아간 거잖아? 자기 얼마나 놀라고 당황 되고 슬프겠어? 우선 침착하자.,0.36587610840797424,슬픔
381,"내 안위는 정말 신경조차 쓰지 않고 돈 버는 기계 취급을 하는데, 너무 비참해. 나는 입원해서 병원에 누워있어야 하는데, 내가 붕대라도 감고 일터에 나가서 일해야 하는 거니? 가족에게 나는 돈을 벌지 못하면 쓸모없는 존재라는 게 정말 절망스러워서 마음이 쓰려와.",자기만 그런 거 아니야 너무 좌절할 거 없어. 난 원고 한 꼭지 다 쓰고 날아간 적도 있거든. 그래서 지금 자기감정 충분히 이해해.,0.42072710394859314,슬픔
382,"내가 삶을 다 포기하고 오로지 늘어나는 숫자로 갚아주면, 나는 가족으로 대우받을 수 있는 걸까? 나는 의지할 곳이 없고, 밖으로 내몰리는 이 상황이 너무 슬퍼져. 사지로 나가라고 종용하게는 게 우리 가족이라는 게 정말 가슴이 미어지고 괴로워서 너무 슬퍼.",벽에 붙여두기까지 했는데 또 같은 실수를 했으면 사실 많이 우울하고 슬플 거야. 그래도 자기! 날아간 원고 오래 생각하고 있으면 병 생기니까 최대한 빨리 잊어.,0.5311703085899353,슬픔
383,"아무것도 내겐 기댈 곳이 없다는 생각에 마음이 괴롭고 눈물만 났어. 그런데 자기가 내게, 내 존재를 소중히 여길 수 있는 말을 해주니까 정신이 차려진다. 더 이상 상처받지 않으려면 눈물을 닦고, 기준을 정해서 이제는 나를 위해 살아야겠다는 생각이 들어.",언제까지 이럴까 그 수많은 종류의 감정 충분히 들만해. 그러나 기억력 좋아지는 약은 별로 추천하고 싶지 않아. 스스로 다른 노력을 해야지.,0.40349069237709045,슬픔
384,"그동안 나를 먼저 챙긴다는 게, 미안함이 먼저 들었던 게 사실이야. 그렇게 살아와서 그게 당연하다고 생각했던 것 같아. 그런데 이제는 내 인생을 위해서, 주어진 선물 같은 삶을 기쁘게 살아볼래.",자기 이건 내 생각인데 말 야. 스마트폰을 좀 덜 사용해 보면 건망증에 도움이 될 수도 있겠다 싶은데. 모든 메모를 스마트폰이 다해주니까 메모 력 기억력에 의존이 생기는 거 같아.,0.13390472531318665,슬픔
385,나 아무래도 친구에게 잘해주지 못했던 게 후회스러운 것 같아. 아무리 곱씹어 봐도 내가 부족한 친구인 것 같아서 마음이 슬프네.,그래. 내 몸속의 저장 공간을 사용하여 훈련을 하는 거야. 스마트폰에 의존하던 것을 지우고 말 야.,0.11478966474533081,슬픔
386,평소 꽤 자주 우울하다고 했던 친구가 우울증 때문에 힘들다며 같이 병원에 가달라고 했어. 솔직히 그 정도로 힘들어하고 있는 줄은 몰랐는데 병원에 가자고 하니까 많이 놀랐어. 그동안 내가 너무 무심한 친구였던 것 같은 마음에 미안해서 눈물이 나.,그래. 그리고 문서작업은 그때그때 꼭 바로바로 저장하면서 작업하도록 하고. 서너줄 작성하고 저장하면서 작업해.,-0.1170022115111351,슬픔
387,"응, 내 생각보다 더 힘들어했던 게 느껴지니 마음이 안 좋더라. 나 살기 바쁘다는 이유만으로 더 자주 들여다보지 못한 것 같아서 후회스러웠어. 혼자 힘들어했을 친구를 떠올리니 내가 너무 부족한 친구였던 것 같아.",응. 아빠 이름으로 지정해서 헌혈하고 왔어. 나중에 아빠가 수술하실 때 내 혈액이 도움이 될 거야.,0.13194352388381958,슬픔
388,그렇다고 해도 스스로에게 원망스러운 마음이 들어. 내가 조금만 더 관심을 가졌더라면 좋았을 것 같다는 생각이 떠나질 않네. 병원에 가야겠다고 판단하기까지 혼자 힘들어했을 친구를 떠올리니 내가 무능력하게만 느껴져.,자기는 하고 싶은데 어쩔 수 없이 혈압이 낮아 헌혈을 못해서 정말 슬플 것 같아. 자기는 이타적인 성격이어서 어떻게든 남을 돕고 싶을 텐데 많이 슬프고 아쉽겠다.,0.49061790108680725,슬픔
389,"내가 부족했던 것 같다는 생각에 나도 모르게 의기소침해져 있었나 봐. 자기 말대로 후회만 하기보다는 이제라도 바로잡으려고 노력하면 될 텐데 말이야. 자기가 아니었다면 난 계속해서 슬픔에 빠져있었을 거야, 고마워.",나도 헌혈을 못해서 아빠 수술에 필요한 혈액을 주지 못했다면 정말 슬펐을 것 같아. 자기가 슬픈 마음이 든다고 하는 게 당연하고 이해가 된다.,0.5752126574516296,슬픔
390,"그러게, 자기 말이 맞다. 나를 믿고 손을 건네준 친구에게 더 잘해줘야겠어.",헌혈을 싫어하는 사람도 많은데 항상 헌혈을 하겠다고 신청하는 모습이 참 대단해. 더구나 자기는 대가를 얻으려고 한 것이 아니라 정말 남을 돕고 싶어서 한 행동이었잖아. 마음이 정말 따뜻한 것 같아.,0.28567051887512207,슬픔
391,"응, 자기 말이 무슨 의미인지 알 것 같아. 자기 일처럼 진심으로 위로해 줘서 고마워.",괜찮아. 자기는 헌혈로 돕지 않더라도 의료 봉사활동을 많이 하잖아. 그 활동을 통해 남에게 많은 도움이 되고 있다고 생각하면 슬픔이 사라질 수 있을 거야.,0.36619651317596436,슬픔
392,내 이야기를 편하게 털어놓을 수 있도록 해주는 것만 해도 큰 도움이 돼. 오늘 이야기 들어줘서 고마웠어.,"치매 어르신들도 돕고, 병원 안내도 하고 안 해본 봉사활동이 없을 정도잖아. 아마 자기의 도움을 받은 모든 분들이 고마워했을 거야. 오빠의 생명력을 남에게 나눌 수 있는 소중한 기회를 값지게 쓰고 있는 거지.",0.39028000831604004,슬픔
